date,equity
2012/10/3,31038.48619
2012/10/4,31110.4893
2012/10/5,31002.49467
2012/10/8,30839.49917
2012/10/9,30531.5029
2012/10/10,30462.49792
2012/10/11,30412.50156
2012/10/12,30411.50306
2012/10/15,30522.49816
2012/10/16,30769.49657
2012/10/17,30751.49673
2012/10/18,30549.50279
2012/10/19,30137.49946
2012/10/22,30220.50117
2012/10/23,30061.49638
2012/10/24,30009.50301
2012/10/25,30009.50301
2012/10/26,30063.50311
2012/10/31,29962.50156
2012/11/1,31679.49985
2012/11/2,31484.49481
2012/11/5,31610.49484
2012/11/6,31642.5011
2012/11/7,31262.4949
2012/11/8,31032.49812
2012/11/9,31083.50301
2012/11/12,31090.50136
2012/11/13,30987.50281
2012/11/14,30821.49968
2012/11/15,30781.49657
2012/11/16,30831.50296
2012/11/19,31154.49472
2012/11/20,31155.50294
2012/11/21,31189.49647
2012/11/23,31411.4964
2012/11/26,31476.49827
2012/11/27,31418.49504
2012/11/28,31554.49834
2012/11/29,31644.49811
2012/11/30,31625.49977
2012/12/3,33099.5028
2012/12/4,33065.49954
2012/12/5,32904.49834
2012/12/6,32997.50276
2012/12/7,32909.49998
2012/12/10,32954.49472
2012/12/11,33151.49647
2012/12/12,33115.49641
2012/12/13,32996.49518
2012/12/14,32850.49838
2012/12/17,33045.50284
2012/12/18,33286.5016
2012/12/19,33208.50159
2012/12/20,33212.49502
2012/12/21,33045.50285
2012/12/24,33001.49688
2012/12/26,32879.5
2012/12/27,32851.49688
2012/12/28,32706.49852
2012/12/31,33023.49987
2013/1/2,35006.4949
2013/1/3,34924.50142
2013/1/4,34869.50283
2013/1/7,34875.50296
2013/1/8,34843.4967
2013/1/9,34899.50294
2013/1/10,34997.49984
2013/1/11,35018.49517
2013/1/14,34945.49675
2013/1/15,34862.50384
2013/1/16,34924.50978
2013/1/17,35010.50519
2013/1/18,34978.51461
2013/1/22,35001.51974
2013/1/23,35093.51656
2013/1/24,34864.51962
2013/1/25,34946.51311
2013/1/28,34986.51597
2013/1/29,34986.51598
2013/1/30,34955.51794
2013/1/31,34919.51769
2013/2/1,36602.51329
2013/2/4,36309.52108
2013/2/5,36549.52085
2013/2/6,36496.51926
2013/2/7,36510.51596
2013/2/8,36682.51951
2013/2/11,36680.51279
2013/2/12,36612.516
2013/2/13,36679.51486
2013/2/14,36667.51459
2013/2/15,36617.51764
2013/2/19,36743.51766
2013/2/20,36474.51966
2013/2/21,36291.52575
2013/2/22,36451.51915
2013/2/25,36242.51765
2013/2/26,36307.51895
2013/2/27,36473.52235
2013/2/28,36452.51788
2013/3/1,38010.52055
2013/3/4,38083.51899
2013/3/5,38335.51902
2013/3/6,38297.52235
2013/3/7,38349.52545
2013/3/8,38356.52409
2013/3/11,38418.52074
2013/3/12,38344.52382
2013/3/13,38325.52548
2013/3/14,38386.52421
2013/3/15,38329.51947
2013/3/18,38288.51758
2013/3/19,38264.5176
2013/3/20,38377.51942
2013/3/21,38184.52054
2013/3/22,38345.52231
2013/3/25,38284.52416
2013/3/26,38375.52249
2013/3/27,38407.51935
2013/3/28,38442.52161
2013/4/1,39824.51987
2013/4/2,39959.52464
2013/4/3,39797.52451
2013/4/4,39800.52001
2013/4/5,39654.52315
2013/4/8,39743.52443
2013/4/9,39859.52117
2013/4/10,40211.52484
2013/4/11,40200.52306
2013/4/12,40193.52443
2013/4/15,39807.5278
2013/4/16,40056.5232
2013/4/17,39693.52805
2013/4/18,39440.51978
2013/4/19,39672.52299
2013/4/22,39851.52461
2013/4/23,40028.5195
2013/4/24,40013.52431
2013/4/25,40113.52793
2013/4/26,40060.52634
2013/4/29,40225.52153
2013/4/30,40365.49298
2013/5/1,41782.5319
2013/5/2,42015.44634
2013/5/3,42248.27187
2013/5/6,42337.43736
2013/5/7,42320.50102
2013/5/8,42429.48774
2013/5/9,42404.51257
2013/5/10,42524.49911
2013/5/13,42552.54925
2013/5/14,42658.54696
2013/5/15,42712.5515
2013/5/16,42685.56091
2013/5/17,42892.54393
2013/5/20,42858.57442
2013/5/21,42886.58061
2013/5/22,42702.57835
2013/5/23,42622.58133
2013/5/24,42618.57818
2013/5/28,42768.57819
2013/5/29,42656.57486
2013/5/30,42775.57682
2013/5/31,42563.5796
2013/6/3,44105.57999
2013/6/4,43996.95836
2013/6/5,43723.14803
2013/6/6,43807.12992
2013/6/7,44097.81976
2013/6/10,44101.01882
2013/6/11,43891.16797
2013/6/12,43647.21733
2013/6/13,43891.17726
2013/6/14,43767.2123
2013/6/17,43959.21177
2013/6/18,44127.19206
2013/6/19,43898.22897
2013/6/20,43378.24302
2013/6/21,43286.23682
2013/6/24,43087.23844
2013/6/25,43220.23709
2013/6/26,43394.23707
2013/6/27,43467.2355
2013/6/28,43485.23534
2013/7/1,45127.23878
2013/7/2,45130.24343
2013/7/3,45222.24019
2013/7/5,45374.23719
2013/7/8,45397.23867
2013/7/9,45525.78561
2013/7/10,45646.85521
2013/7/11,46095.22224
2013/7/12,46175.28507
2013/7/15,46240.288
2013/7/16,46210.94828
2013/7/17,46268.22026
2013/7/18,46211.4832
2013/7/19,45973.36877
2013/7/22,46028.54675
2013/7/23,45857.67031
2013/7/24,45928.66261
2013/7/25,46065.64329
2013/7/26,46193.62613
2013/7/29,46157.70151
2013/7/30,46273.69727
2013/7/31,46323.69886
2013/8/1,48066.69115
2013/8/2,48203.69235
2013/8/5,48221.71187
2013/8/6,48072.71061
2013/8/7,48025.70915
2013/8/8,48134.70783
2013/8/9,48045.70599
2013/8/12,48096.71059
2013/8/13,48229.44217
2013/8/14,48141.30343
2013/8/15,47733.56098
2013/8/16,47706.70063
2013/8/19,47677.09913
2013/8/20,47783.60444
2013/8/21,47705.58211
2013/8/22,47928.12924
2013/8/23,48096.435
2013/8/26,48105.40005
2013/8/27,47588.54089
2013/8/28,47688.49181
2013/8/29,47850.31632
2013/8/30,47701.68865
2013/9/3,49330.82691
2013/9/4,49590.7571
2013/9/5,49626.80539
2013/9/6,49656.85353
2013/9/9,49948.86562
2013/9/10,50078.87554
2013/9/11,50034.88501
2013/9/12,49995.8808
2013/9/13,50023.88392
2013/9/16,49950.88549
2013/9/17,50111.0407
2013/9/18,50397.06933
2013/9/19,50474.78021
2013/9/20,50390.22913
2013/9/23,50352.24973
2013/9/24,50356.5725
2013/9/25,50279.66537
2013/9/26,50470.88216
2013/9/27,50434.27921
2013/9/30,50388.05821
2013/10/1,52140.82369
2013/10/2,52128.88468
2013/10/3,51826.79105
2013/10/4,52048.10799
2013/10/7,51834.06814
2013/10/8,51331.34408
2013/10/9,51238.56788
2013/10/10,51767.25788
2013/10/11,51965.87205
2013/10/14,52155.07713
2013/10/15,52057.34514
2013/10/16,52369.36487
2013/10/17,52522.64339
2013/10/18,52978.30755
2013/10/21,53057.59825
2013/10/22,53083.25546
2013/10/23,53002.43704
2013/10/24,53078.13067
2013/10/25,53183.14681
2013/10/28,53218.93597
2013/10/29,53249.43638
2013/10/30,53248.41705
2013/10/31,53228.06622
2013/11/1,54735.00974
2013/11/4,54789.62576
2013/11/5,54819.32452
2013/11/6,54822.42395
2013/11/7,54492.08275
2013/11/8,54731.13641
2013/11/11,54742.94959
2013/11/12,54784.07839
2013/11/13,54962.63664
2013/11/14,55000.88703
2013/11/15,55032.92706
2013/11/18,54989.91109
2013/11/19,54968.26484
2013/11/20,54958.10712
2013/11/21,55094.13779
2013/11/22,55125.21953
2013/11/25,55128.05937
2013/11/26,55128.05937
2013/11/27,55128.05937
2013/11/29,55128.05937
2013/12/2,56628.05937
2013/12/3,56628.05937
2013/12/4,56628.05937
2013/12/5,56628.05937
2013/12/6,56628.05937
2013/12/9,56628.05937
2013/12/10,56628.05937
2013/12/11,56628.05937
2013/12/12,56628.05937
2013/12/13,56628.05937
2013/12/16,56628.05937
2013/12/17,56628.05937
2013/12/18,56628.05937
2013/12/19,56628.05937
2013/12/20,56628.05937
2013/12/23,56628.05937
2013/12/24,56628.05937
2013/12/26,56628.05937
2013/12/27,56628.05937
2013/12/30,56628.05937
2013/12/31,56628.05937
2014/1/2,58128.05937
2014/1/3,58128.05937
2014/1/6,58128.05937
2014/1/7,58128.05937
2014/1/8,58128.05937
2014/1/9,58128.05937
2014/1/10,58128.05937
2014/1/13,58128.05937
2014/1/14,58218.10018
2014/1/15,58241.08763
2014/1/16,58246.92077
2014/1/17,58235.33624
2014/1/21,58259.51426
2014/1/22,58264.08786
2014/1/23,58261.57199
2014/1/24,53507.41264
2014/1/27,53332.78212
2014/1/28,53329.90304
2014/1/29,53148.02741
2014/1/30,53440.15112
2014/1/31,53398.27206
2014/2/3,54510.63973
2014/2/4,54615.76032
2014/2/5,54563.88221
2014/2/6,54773.0037
2014/2/7,55074.12704
2014/2/10,55181.48907
2014/2/11,55389.61228
2014/2/12,55418.73322
2014/2/13,55580.85332
2014/2/14,55598.9775
2014/2/18,55700.09873
2014/2/19,55555.11191
2014/2/20,55649.11471
2014/2/21,55615.1162
2014/2/24,55730.12159
2014/2/25,55706.12414
